date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2020-01-02,0.7493027,0.7543315,0.74706084,0.7477,18680248.0,TUKAS,0.045302312222222224,0.045399418034444444,0.04570410743888889,0.045263586228,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0008024608800321076,1,0,0.16289955864651606,1,1,0.23659221612946357,1,1,-0.30306272569212245,0,-1,0.41166243145646675,1,1,-0.285274842851411,0,-1
2020-01-03,0.7456673,0.7585727,0.7373666,0.7374,80015731.0,TUKAS,0.04467824666666667,0.045179153187777786,0.04596107703444445,0.04467622299777778,0,-0.013775578440550995,,,,,,,,,,-4.9783007280784775e-05,-9.956601456156956e-06,-3.982640582462782e-05,,,-80015731.0,0.05505831299159203,1,1,0.1913479793870354,1,1,0.04190398698128561,1,1,-0.3016002169785733,0,-1,0.044344995931651754,1,1,-0.2868185516680227,0,-1
2020-01-06,0.7156152,0.7446373,0.66223645,0.6671,76079512.0,TUKAS,0.04041884777777778,0.04335832984,0.045116746632222225,0.040124170687222224,0,-0.09533496067263358,,,,,,,,,,-0.0004280005681411292,-9.35653947931514e-05,-0.0003344351733479778,,,-156095243.0,0.2206565732274024,1,1,0.3477739469344927,1,1,0.16249437865387484,1,1,-0.223504721930745,0,-1,-0.044521061310148435,0,-1,-0.19442362464398144,0,-1
2020-01-07,0.6955603,0.71313107,0.66890115,0.7022,59985850.0,TUKAS,0.042545517777777785,0.04214322573222223,0.04320781916344445,0.04052797745500001,0,0.052615799730175494,,,,,,,,,,-0.0005497984797195668,-0.0001848120117784345,-0.0003649864679411323,,,-96109393.0,0.19068641412702925,1,1,0.3209911706066646,1,1,0.0941327257191682,1,1,-0.26488180005696393,0,-1,-0.1802905155226432,0,-1,-0.2415266305895758,0,-1
2020-01-08,0.69107676,0.7161605,0.6519363,0.7119,32605808.35,TUKAS,0.04313323,0.041871573025333335,0.043391368961111114,0.039500096043333335,0,0.013813728282540572,,,,,,,,,,-0.0005920756579046657,-0.0002662647410036808,-0.00032581091690098493,,,-63503584.65,0.20255653883972458,1,1,0.3285573816547269,1,1,0.025565388397246647,1,1,-0.2025565388397247,0,-1,-0.20002809383340348,0,-1,-0.2535468464672005,0,-1
2020-01-09,0.7273695,0.73676074,0.71918994,0.724,47060283.56,TUKAS,0.043866355555555556,0.04407050981666667,0.04463951461355556,0.04357491936466667,0,0.016996769209158602,-0.031697204761267916,,,,,,,,,-0.0005599685519608669,-0.000325005503195118,-0.00023496304876574885,,,-16443301.089999996,0.2034530386740332,1,1,0.33563535911602216,1,1,-0.06187845303867401,0,-1,-0.22417127071823195,0,-1,-0.2292817679558009,0,-1,-0.2635359116022099,0,-1
2020-01-10,0.72749066,0.73857844,0.72221935,0.7246,23153494.0,TUKAS,0.04390270888888889,0.044077850766444444,0.04474964703688889,0.04375846795055556,0,0.0008287292817679148,-0.017358285869270462,,,,,,,,,-0.0005255320229702112,-0.0003651108071501367,-0.00016042121582007454,,,6710192.910000004,0.300303615788021,1,1,0.37386144079492145,1,1,-0.03836599503174165,0,-1,-0.15553408777256406,0,-1,-0.24827491029533544,0,-1,-0.2658018216947281,0,-1
2020-01-13,0.72585475,0.73312545,0.7161605,0.7186,19499058.0,TUKAS,0.04353917555555556,0.043978732797222225,0.044419256431666665,0.043391368961111114,0,-0.008280430582390252,0.07719982011692395,,,,,,,,,-0.0005215626775828056,-0.0003964011812366705,-0.00012516149634613508,,,-12788865.089999996,0.3321736710269969,1,1,0.2908433064291678,1,1,-0.08934038408015588,0,-1,-0.13999443362092956,0,-1,-0.24366824380740337,0,-1,-0.2723350960200389,0,-1
2020-01-14,0.72403705,0.74160784,0.66890115,0.7368,36896285.0,TUKAS,0.044641893333333335,0.04386860037388889,0.044933195016888895,0.04052797745500001,0,0.02532702477038673,0.04927371119339208,,,,,,,,,-0.0004245429668430778,-0.00040202953835795195,-2.2513428485125846e-05,,,24107419.910000004,0.2664223669923995,1,1,0.29600977198697076,1,1,-0.12757871878393046,0,-1,-0.07899022801302935,0,-1,-0.22543431053203034,0,-1,-0.28040173724212814,0,-1
2020-01-15,0.74687904,0.7597845,0.735549,0.7489,128688279.0,TUKAS,0.045375018888888896,0.04525257116800001,0.04603449865,0.04456609663333334,0,0.01642236699239974,0.05197359179660088,,,,,,,,,-0.0002852093261697039,-0.00037866549592030236,9.345616975059846e-05,,,152795698.91,0.24596074242221921,1,1,0.23380958739484559,1,1,-0.09387101081586346,0,-1,-0.04539991988249448,0,-1,-0.24756309253571906,0,-1,-0.29376418747496336,0,-1
